zip5,lat,lon,state
95133,37.371723,-121.860556,CA
95134,37.430021,-121.945263,CA
95135,37.223357,-121.525695,CA
95136,37.271379,-121.852512,CA
95138,37.245612,-121.748865,CA
95139,37.224877,-121.763856,CA
95140,37.351498,-121.640881,CA
95148,37.333429,-121.781668,CA
95202,37.959736,-121.288287,CA
95203,37.954302,-121.32932,CA
95204,37.973736,-121.319246,CA
95205,37.964578,-121.259841,CA
95206,37.908471,-121.395306,CA
95207,38.002125,-121.324979,CA
95209,38.046863,-121.352802,CA
95210,38.031786,-121.297886,CA
95211,37.980264,-121.311149,CA
95212,38.049939,-121.23297,CA
95215,37.949395,-121.157059,CA
95219,38.037428,-121.512498,CA
95220,38.200231,-121.235031,CA
95221,38.072286,-120.548466,CA
95222,38.05133,-120.590173,CA
95223,38.446323,-119.812958,CA
95224,38.231324,-120.322688,CA
95225,38.202552,-120.864148,CA
95226,38.237473,-120.86645,CA
95227,38.210353,-121.051256,CA
95228,37.907265,-120.688327,CA
95230,37.99765,-120.894682,CA
95231,37.873793,-121.290146,CA
95232,38.360526,-120.577243,CA
95233,38.186187,-120.368557,CA
95236,38.044271,-121.039254,CA
95237,38.153954,-121.146561,CA
95240,38.123544,-121.159078,CA
95242,38.137068,-121.384546,CA
95245,38.302747,-120.609465,CA
95246,38.249708,-120.488857,CA
95247,38.136093,-120.443942,CA
95248,38.317709,-120.461112,CA
95249,38.18995,-120.619555,CA
95251,38.080062,-120.45358,CA
95252,38.158628,-120.843247,CA
95253,38.147169,-121.195284,CA
95254,38.199838,-120.964242,CA
95255,38.419852,-120.480023,CA
95257,38.379926,-120.468017,CA
95258,38.172065,-121.308915,CA
95301,37.306149,-120.655999,CA
95303,37.470288,-120.671083,CA
95304,37.680641,-121.381561,CA
95305,37.815927,-120.361092,CA
95306,37.362898,-120.119424,CA
95307,37.555809,-120.953852,CA
95309,37.87142,-120.432387,CA
95310,38.085839,-120.37855,CA
95311,37.705686,-120.091035,CA
95312,37.421071,-120.652983,CA
95313,37.417958,-121.051042,CA
95315,37.422791,-120.774354,CA
95316,37.539625,-120.668689,CA
95317,37.12738,-120.506433,CA
95318,37.666045,-119.807549,CA
95319,37.629004,-120.885131,CA
95320,37.818556,-121.006905,CA
95321,37.931691,-119.836151,CA
95322,37.18197,-121.019969,CA
95323,37.604536,-120.68369,CA
95324,37.393149,-120.898989,CA
95325,37.480803,-120.244862,CA
95326,37.589098,-120.855436,CA
95327,37.84753,-120.486557,CA
95328,37.558036,-120.909415,CA
95329,37.67763,-120.41805,CA
95330,37.81345,-121.317273,CA
95333,37.244674,-120.242741,CA
95334,37.349677,-120.751284,CA
95335,38.124887,-120.093146,CA
95336,37.830267,-121.20102,CA
95337,37.743039,-121.23838,CA
95338,37.507011,-119.983789,CA
95340,37.340087,-120.406406,CA
95341,37.231045,-120.501072,CA
95345,37.590894,-119.96346,CA
95346,38.070475,-120.173353,CA
95348,37.420522,-120.499608,CA
95350,37.67173,-121.007285,CA
95351,37.624124,-120.997319,CA
95354,37.639029,-120.964772,CA
95355,37.672906,-120.946594,CA
95356,37.718573,-121.032309,CA
95357,37.671153,-120.886268,CA
95358,37.611634,-121.107858,CA
95360,37.326002,-121.038891,CA
95361,37.79219,-120.785662,CA
95363,37.373888,-121.251453,CA
95364,38.2247,-119.759979,CA
95365,37.301183,-120.331482,CA
95366,37.762766,-121.125277,CA
95367,37.7297,-120.946758,CA
95368,37.713269,-121.085404,CA
95369,37.525404,-120.40425,CA
95370,37.984401,-120.348066,CA
95372,37.991289,-120.262791,CA
95374,37.316807,-120.855753,CA
95375,38.225689,-119.960116,CA
95376,37.736819,-121.433998,CA
95377,37.674004,-121.516857,CA
95379,37.966386,-120.212648,CA
95380,37.47423,-120.875248,CA
95382,37.527558,-120.851106,CA
95383,38.092995,-120.232807,CA
95385,37.609821,-121.248495,CA
95386,37.66729,-120.622092,CA
95387,37.554375,-121.244651,CA
95388,37.421299,-120.599587,CA
95389,37.784127,-119.428263,CA
95391,37.78079,-121.598048,CA
95401,38.449137,-122.793752,CA
95403,38.503685,-122.754057,CA
95404,38.525733,-122.690443,CA
95405,38.438136,-122.669057,CA
95407,38.394656,-122.745932,CA
95409,38.468485,-122.582138,CA
95410,39.23494,-123.699854,CA
95412,38.712606,-123.314146,CA
95415,39.020509,-123.367549,CA
95417,39.687908,-123.650699,CA
95419,38.423469,-122.958181,CA
95420,39.359358,-123.766011,CA
95421,38.583569,-123.18267,CA
95422,38.985515,-122.642535,CA
95423,39.067376,-122.62972,CA
95425,38.823053,-123.063859,CA
95426,38.833425,-122.734061,CA
95427,39.253239,-123.569247,CA
95428,39.824803,-123.179609,CA
95429,39.756049,-123.358701,CA
95430,38.461425,-123.047186,CA
95431,38.349069,-122.516176,CA
95432,39.108492,-123.64542,CA
95435,39.003149,-122.874798,CA
95436,38.486828,-122.905617,CA
95437,39.443949,-123.68592,CA
95439,38.490556,-122.775906,CA
95441,38.721626,-123.047292,CA
95442,38.378218,-122.516487,CA
95443,39.050131,-122.739631,CA
95444,38.432624,-122.869241,CA
95445,38.83252,-123.472532,CA
95446,38.519427,-123.010679,CA
95448,38.622985,-122.889121,CA
95449,38.936137,-123.119445,CA
95450,38.509805,-123.208042,CA
95451,38.922136,-122.789564,CA
95452,38.429598,-122.536744,CA
95453,39.045931,-122.941077,CA
95454,39.784048,-123.49579,CA
95456,39.258886,-123.759164,CA
95457,38.924036,-122.549083,CA
95458,39.109008,-122.777635,CA
95459,38.976628,-123.604854,CA
95460,39.305245,-123.748616,CA
95461,38.754006,-122.55211,CA
95462,38.473361,-123.021541,CA
95463,39.18956,-123.580591,CA
95464,39.126246,-122.847075,CA
95465,38.417342,-123.046012,CA
95466,39.056924,-123.505651,CA
95467,38.812954,-122.548099,CA
95468,38.918887,-123.605684,CA
95469,39.398936,-123.075253,CA
95470,39.299023,-123.239243,CA
95471,38.532224,-122.97359,CA
95472,38.398815,-122.861923,CA
95476,38.255842,-122.460908,CA
95480,38.684685,-123.368051,CA
95482,39.136804,-123.261089,CA
95485,39.20847,-122.92572,CA
95486,38.474137,-123.024203,CA
95488,39.727177,-123.789174,CA
95490,39.47932,-123.34816,CA
95492,38.530486,-122.811835,CA
95493,39.222323,-122.985488,CA
95494,38.896447,-123.343183,CA
95497,38.725274,-123.458314,CA
95501,40.80201,-124.144824,CA
95503,40.738403,-124.107815,CA
95511,40.166028,-123.584144,CA
95514,40.286741,-123.662286,CA
95519,40.963005,-124.052501,CA
95521,40.843356,-124.045334,CA
95524,40.820835,-124.050022,CA
95525,40.953782,-123.824438,CA
95526,40.461528,-123.676487,CA
95527,40.950917,-123.421121,CA
95528,40.496986,-123.930811,CA
95531,41.862668,-124.130542,CA
95536,40.501241,-124.209928,CA
95537,40.727152,-124.219177,CA
95538,41.868335,-124.154257,CA
95540,40.566787,-124.125976,CA
95542,40.093254,-123.759831,CA
95543,41.888836,-123.802766,CA
95545,40.261551,-124.086134,CA
95546,41.185995,-123.731494,CA
95547,40.569463,-124.077504,CA
95548,41.589864,-124.06069,CA
95549,40.666676,-123.908382,CA
95550,40.78112,-123.835974,CA
95551,40.674987,-124.231146,CA
95552,40.344419,-123.417217,CA
95553,40.231152,-123.868597,CA
95554,40.296384,-123.777138,CA
95555,41.302551,-123.977637,CA
95556,41.307717,-123.587415,CA
95558,40.33758,-124.261177,CA
95559,40.190281,-123.748297,CA
95560,40.142727,-123.838819,CA
95562,40.4412,-124.100415,CA
95563,40.894251,-123.56406,CA
95564,40.79088,-124.204748,CA
95565,40.455186,-124.015198,CA
95567,41.950683,-124.097094,CA
95568,41.484857,-123.491487,CA
95569,40.361364,-123.862122,CA
95570,41.113752,-124.08264,CA
95571,40.365541,-123.94428,CA
95573,40.914926,-123.668723,CA
95585,39.858717,-123.666166,CA
95587,39.969684,-123.75537,CA
95589,40.061443,-123.979797,CA
95595,40.087565,-123.153498,CA
95601,38.424865,-120.830278,CA
95602,38.991491,-121.103544,CA
95603,38.911346,-121.08576,CA
95604,39.238526,-120.071431,CA
95605,38.593521,-121.539867,CA
95606,38.756412,-122.193271,CA
95607,38.830616,-122.126037,CA
95608,38.626935,-121.331191,CA
95610,38.694923,-121.272207,CA
95612,38.384706,-121.578721,CA
95613,38.81263,-120.891712,CA
95614,38.886238,-120.979699,CA
95615,38.310755,-121.541817,CA
95616,38.554147,-121.798514,CA
95618,38.543019,-121.690538,CA
95619,38.680605,-120.814261,CA
95620,38.404935,-121.754379,CA
95621,38.695494,-121.308624,CA
95623,38.632532,-120.844015,CA
95624,38.43415,-121.305874,CA
95625,38.357311,-121.908639,CA
95626,38.733794,-121.489006,CA
95627,38.734513,-122.025346,CA
95628,38.652096,-121.254384,CA
95629,38.512788,-120.687523,CA
95630,38.662781,-121.140107,CA
95631,39.054944,-120.753975,CA
95632,38.274451,-121.259201,CA
95633,38.849203,-120.822384,CA
95634,38.900629,-120.706782,CA
95635,38.910748,-120.908621,CA
95636,38.611654,-120.48682,CA
95637,38.853015,-122.27287,CA
95638,38.342678,-121.070132,CA
95639,38.40854,-121.495365,CA
95640,38.341467,-120.940112,CA
95641,38.155571,-121.604816,CA
95642,38.343506,-120.763948,CA
95645,38.894035,-121.796808,CA
95646,38.631743,-120.015362,CA
95648,38.922812,-121.312005,CA
95650,38.809175,-121.171375,CA
95651,38.820884,-120.93519,CA
95652,38.662638,-121.400828,CA
95653,38.697075,-121.978414,CA
95655,38.549228,-121.278598,CA
95658,38.881183,-121.169014,CA
95659,38.858745,-121.589913,CA
95660,38.678867,-121.3805,CA
95661,38.741274,-121.249266,CA
95662,38.689174,-121.218435,CA
95663,38.857372,-121.182526,CA
95664,38.801281,-121.037856,CA
95665,38.395176,-120.652755,CA
95666,38.541376,-120.329097,CA
95667,38.733395,-120.791347,CA
95668,38.827555,-121.495182,CA
95669,38.489518,-120.891642,CA
95670,38.604268,-121.280327,CA
95671,38.694464,-121.153753,CA
95672,38.72226,-120.992955,CA
95673,38.690518,-121.465662,CA
95674,38.953949,-121.481896,CA
95675,38.545458,-120.742909,CA
95676,38.87433,-121.713844,CA
95677,38.79292,-121.232006,CA
95678,38.765353,-121.288473,CA
95679,38.916595,-122.285276,CA
95680,38.241412,-121.57832,CA
95681,38.998092,-121.354198,CA
95682,38.598969,-120.963066,CA
95683,38.511992,-121.096261,CA
95684,38.566104,-120.501215,CA
95685,38.434012,-120.762015,CA
95686,38.157794,-121.520223,CA
95687,38.333133,-121.920151,CA
95688,38.421343,-122.030124,CA
95689,38.470889,-120.615679,CA
95690,38.203404,-121.626239,CA
95691,38.627951,-121.593287,CA
95692,39.043066,-121.409804,CA
95693,38.398531,-121.21951,CA
95694,38.57166,-122.064168,CA
95695,38.694038,-121.852932,CA
95697,38.732881,-121.807195,CA
95698,38.816357,-121.91077,CA
95699,38.436774,-120.857624,CA
95701,39.226549,-120.767022,CA
95703,38.989027,-120.987775,CA
95709,38.749032,-120.690916,CA
95713,39.081347,-120.93239,CA
95714,39.201159,-120.836798,CA
95715,39.276651,-120.644012,CA
95717,39.142594,-120.842689,CA
95720,38.850937,-120.251267,CA
95721,38.81614,-120.095999,CA
95722,39.009801,-121.034707,CA
95726,38.761976,-120.413495,CA
95728,39.294653,-120.401407,CA
95735,38.840287,-120.150294,CA
95736,39.039122,-120.977494,CA
95742,38.562201,-121.2047,CA
95746,38.746924,-121.166434,CA
95747,38.778421,-121.368829,CA
95757,38.331652,-121.436979,CA
95758,38.429667,-121.445213,CA
95762,38.683688,-121.064727,CA
95765,38.819738,-121.278321,CA
95776,38.698692,-121.699462,CA
95811,38.593792,-121.482158,CA
95814,38.580568,-121.49559,CA
95815,38.605628,-121.445453,CA
95816,38.575407,-121.464803,CA
95817,38.550605,-121.457026,CA
95818,38.554487,-121.497058,CA
95819,38.566862,-121.437563,CA
95820,38.53491,-121.444202,CA
95821,38.625693,-121.384916,CA
95822,38.512844,-121.494215,CA
95823,38.474726,-121.442636,CA
95824,38.517435,-121.44144,CA
95825,38.591897,-121.408467,CA
95826,38.543848,-121.378284,CA
95827,38.54836,-121.327497,CA
95828,38.489426,-121.395969,CA
95829,38.489546,-121.323452,CA
95830,38.490508,-121.284171,CA
95831,38.495787,-121.530256,CA
95832,38.447413,-121.496138,CA
95833,38.619049,-121.517552,CA
95834,38.635212,-121.518608,CA
95835,38.668491,-121.525602,CA
95837,38.693765,-121.598941,CA
95838,38.645723,-121.445254,CA
95841,38.660272,-121.348164,CA
95842,38.687038,-121.348865,CA
95843,38.715329,-121.363675,CA
95864,38.584047,-121.375846,CA
95901,39.223939,-121.49405,CA
95903,39.121296,-121.371098,CA
95910,39.462883,-120.829783,CA
95912,39.000399,-122.074234,CA
95913,39.629004,-122.192151,CA
95914,39.407586,-121.378772,CA
95915,39.991368,-121.230731,CA
95916,39.651415,-121.381635,CA
95917,39.435859,-121.763625,CA
95918,39.301229,-121.337929,CA
95919,39.434438,-121.265555,CA
95920,39.449794,-121.936372,CA
95922,39.46673,-121.071865,CA
95923,40.183804,-121.136688,CA
95925,39.484108,-121.192649,CA
95926,39.74577,-121.843938,CA
95928,39.681488,-121.83721,CA
95929,39.725787,-121.850213,CA
95930,39.548715,-121.159878,CA
95932,39.246934,-122.012177,CA
95934,40.0601,-120.907957,CA
95935,39.379344,-121.192261,CA
95936,39.580756,-120.774346,CA
95937,38.884065,-121.998485,CA
95938,39.604713,-121.795288,CA
95939,39.561685,-122.611698,CA
95941,39.516948,-121.273873,CA
95942,39.915994,-121.667031,CA
95943,39.575214,-122.034536,CA
95944,39.54016,-120.851449,CA
95945,39.193267,-120.980122,CA
95946,39.209159,-121.213824,CA
95947,40.159399,-120.844084,CA
95948,39.339264,-121.770785,CA
95949,39.10267,-121.133852,CA
95950,39.043447,-121.918099,CA
95951,39.722512,-122.004433,CA
95953,39.259738,-121.77633,CA
95954,39.854189,-121.577866,CA
95955,39.294516,-122.201715,CA
95956,39.88414,-121.115945,CA
95957,39.052285,-121.825177,CA
95958,39.564204,-121.797937,CA
95959,39.351529,-120.870549,CA
95960,39.441443,-121.016626,CA
95961,39.041333,-121.562835,CA
95962,39.323405,-121.272549,CA
95963,39.747832,-122.30336,CA
95965,39.593945,-121.581363,CA
95966,39.475369,-121.414133,CA
95968,39.435177,-121.551779,CA
95969,39.720742,-121.638663,CA
95970,39.410269,-122.05203,CA
95971,39.929228,-120.924431,CA
95972,39.422772,-121.337648,CA
95973,39.876526,-121.859642,CA
95974,39.497297,-121.755698,CA
95975,39.224325,-121.153696,CA
95977,39.176595,-121.291692,CA
95978,39.908439,-121.529616,CA
95979,39.290302,-122.475519,CA
95981,39.652827,-121.039944,CA
95982,39.173231,-121.805673,CA
95983,40.058261,-120.738932,CA
95984,39.982778,-121.127623,CA
95986,39.361516,-120.765192,CA
95987,39.103611,-122.247003,CA
95988,39.497191,-122.287568,CA
95991,39.015503,-121.611202,CA
95993,39.082497,-121.680114,CA
96001,40.577176,-122.454715,CA
96002,40.527769,-122.318645,CA
96003,40.667279,-122.319538,CA
96006,41.133532,-120.842566,CA
96007,40.456801,-122.308203,CA
96008,40.722641,-122.109784,CA
96009,41.05604,-121.020802,CA
96010,40.95028,-123.235155,CA
96011,41.055897,-121.891889,CA
96013,40.973657,-121.692399,CA
96014,41.388135,-122.780858,CA
96015,41.51178,-120.87766,CA
96016,40.894208,-121.508834,CA
96017,41.10596,-122.312517,CA
96019,40.687354,-122.39945,CA
96020,40.306787,-121.261874,CA
96021,39.923479,-122.270454,CA
96022,40.336308,-122.447977,CA
96023,41.909076,-121.976846,CA
96024,40.547045,-122.881185,CA
96025,41.200136,-122.319045,CA
96027,41.389877,-123.231074,CA
96028,41.007447,-121.457463,CA
96029,39.939297,-122.489191,CA
96031,41.175624,-123.198176,CA
96032,41.585132,-122.979631,CA
96033,40.740573,-122.592563,CA
96034,41.444019,-122.60496,CA
96035,40.04156,-122.185031,CA
96037,41.544922,-122.920964,CA
96038,41.6071,-122.545715,CA
96039,41.668928,-123.376416,CA
96040,40.789806,-121.474515,CA
96041,40.513498,-123.196046,CA
96044,41.933028,-122.674967,CA
96046,40.610365,-123.428901,CA
96047,40.479226,-122.692468,CA
96048,40.830359,-123.023489,CA
96050,41.853472,-122.951015,CA
96051,40.916328,-122.310822,CA
96052,40.68268,-122.786454,CA
96054,41.261057,-121.118551,CA
96055,40.099121,-121.998375,CA
96056,41.067151,-121.317746,CA
96057,41.271859,-121.919695,CA
96058,41.727048,-121.907369,CA
96059,40.433747,-121.829421,CA
96061,40.347865,-121.487779,CA
96062,40.555597,-122.091265,CA
96063,40.370374,-121.606194,CA
96064,41.754703,-122.365621,CA
96065,40.890167,-121.956786,CA
96067,41.316888,-122.317447,CA
96068,41.102992,-121.19834,CA
96069,40.685336,-122.016069,CA
96071,40.694474,-121.457269,CA
96073,40.598601,-122.19493,CA
96074,39.862061,-122.590966,CA
96075,40.362328,-121.876387,CA
96076,40.391542,-122.937883,CA
96078,40.082374,-122.176071,CA
96080,40.16538,-122.441718,CA
96084,40.795834,-121.868694,CA
96085,41.740818,-123.077331,CA
96086,41.924212,-123.260809,CA
96087,40.633134,-122.58707,CA
96088,40.51087,-121.876112,CA
96090,40.007351,-122.119339,CA
96091,41.043873,-122.800791,CA
96092,39.970579,-121.970304,CA
96093,40.765478,-122.941428,CA
96094,41.514922,-122.350943,CA
96096,40.636311,-121.876399,CA
96097,41.756147,-122.659466,CA
96101,41.456252,-120.511306,CA
96103,39.780156,-120.670755,CA
96104,41.460183,-120.129865,CA
96105,39.688645,-120.143996,CA
96106,39.735482,-120.543862,CA
96107,38.408277,-119.548075,CA
96108,41.78719,-120.401767,CA
96109,39.994178,-120.101708,CA
96110,41.241917,-120.124629,CA
96111,39.415013,-120.017132,CA
96112,41.892497,-120.171944,CA
96113,40.188076,-120.145684,CA
96114,40.292605,-120.488614,CA
96115,41.691471,-120.079321,CA
96116,41.257291,-120.446007,CA
96117,40.533462,-120.235356,CA
96118,39.639597,-120.247144,CA
96119,41.040421,-120.553555,CA
96120,38.742445,-119.869382,CA
96121,40.164393,-120.380042,CA
96122,39.820738,-120.47627,CA
96123,40.845738,-120.322219,CA
96124,39.638793,-120.467942,CA
96125,39.613559,-120.602378,CA
96126,39.549726,-120.403579,CA
96128,40.348899,-120.406017,CA
96129,39.835122,-120.360049,CA
96130,40.549051,-120.634032,CA
96132,40.900067,-120.513882,CA
96133,38.620964,-119.505184,CA
96134,41.835365,-121.44499,CA
96135,39.812985,-120.20928,CA
96136,40.34623,-120.081321,CA
96137,40.469325,-121.229871,CA
96140,39.232018,-120.0964,CA
96141,39.098928,-120.205231,CA
96142,38.998631,-120.103881,CA
96143,39.260575,-120.026291,CA
96145,39.180998,-120.151396,CA
96146,39.215897,-120.24517,CA
96148,39.249777,-120.05759,CA
96150,38.87332,-120.068481,CA
96155,38.762986,-120.087069,CA
96161,39.347714,-120.22471,CA
97635,41.929992,-120.294195,CA
